rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license,stft_mean_logmag,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zero_crossing_rate_mean
4.0,no,amecro,1 (mono),2018-01-26,14,XC453754.mp3,American Crow,XC453754 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Lindo Lake, Lakeside, San Diego County, California",32.8572,48000 (Hz),call,120 m,128000 (bps),mp3,,453754,https://www.xeno-canto.org/453754,United States,Paul Marvin,Corvus brachyrhynchos_American Crow,-116.9189,07:34,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.1447468250989914,-290.6364440917969,169.1332550048828,-37.61489486694336,-11.69758129119873,-4.776586532592773,5.454159259796143,-6.1910810470581055,7.905060768127441,-12.387385368347168,-0.12203191965818405,-1.0720549821853638,0.5813581347465515,2.5753543376922607,0.030459707602858543,2186.6726354093944,2594.847039651515,3696.938189338235,0.05634083467371324
4.0,no,amecro,2 (stereo),2018-05-12,4,XC425503.mp3,American Crow,XC425503 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"2310 North Wygant Street, North Portland, Multnomah County, Oregon",45.5575,48000 (Hz),call,60 m,192000 (bps),mp3,,425503,https://www.xeno-canto.org/425503,United States,Thomas Magarian,Corvus brachyrhynchos_American Crow,-122.6912,17:48,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0678630843758583,-387.8365783691406,93.7641372680664,-60.4117317199707,-21.87540054321289,-31.467144012451172,-7.415322780609131,-24.750932693481445,-14.30072021484375,-35.91283416748047,-12.207053184509277,-30.732669830322266,-6.087784290313721,-26.041257858276367,0.010974293574690819,4498.78049364619,4809.79598814354,10119.654605263158,0.10225637335526316
4.0,no,amecro,2 (stereo),2018-05-12,16,XC425502.mp3,American Crow,XC425502 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"2310 North Wygant Street, North Portland, Multnomah County, Oregon",45.5575,48000 (Hz),call,60 m,192000 (bps),mp3,,425502,https://www.xeno-canto.org/425502,United States,Thomas Magarian,Corvus brachyrhynchos_American Crow,-122.6912,17:46,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.08837109059095383,-382.9450378417969,11.353066444396973,-105.7933349609375,-53.68370056152344,-59.503414154052734,-21.8112735748291,-32.169795989990234,-1.890700340270996,-27.310890197753906,5.564000606536865,-22.09889793395996,7.265209674835205,-18.235124588012695,0.007421697024255991,6556.601232864683,5610.756242841289,13774.016970198676,0.1845279516763245
3.5,no,amecro,1 (mono),2017-09-24,13,XC394324.mp3,American Crow,XC394324 American Crow (Corvus brachyrhynchos hesperis),['Turdus migratorius_American Robin'],yes,Corvus brachyrhynchos,"Leavenworth, Chelan County, Washington",47.5536,22050 (Hz),call,360 m,128000 (bps),mp3,American Robin (Turdus migratorius),394324,https://www.xeno-canto.org/394324,United States,Alan Knue,Corvus brachyrhynchos_American Crow,-120.6749,10:00,Alan Knue,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.05505605787038803,-384.14111328125,100.42503356933594,-26.47876739501953,13.795665740966797,6.204023838043213,32.07719802856445,4.342790603637695,14.900242805480957,6.986267566680908,17.181711196899414,6.9720563888549805,11.861666679382324,8.614984512329102,0.007202393375337124,1939.9022779367103,2220.8266628043807,4172.562789916992,0.07674407958984375
4.0,no,amecro,2 (stereo),2017-01-15,18,XC357303.mp3,American Crow,XC357303 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Tredyffrin Township (near  Wayne), Chester County, Pennsylvania",40.092,48000 (Hz),call,50 m,320000 (bps),mp3,,357303,https://www.xeno-canto.org/357303,United States,Thomas Magarian,Corvus brachyrhynchos_American Crow,-75.4258,15:25,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.17023256421089172,-354.0079650878906,-20.76358413696289,-97.81804656982422,-58.482948303222656,-88.34312438964844,-28.577051162719727,-40.606075286865234,12.132922172546387,-24.589786529541016,19.57986068725586,-17.230443954467773,20.94945526123047,-13.313398361206055,0.010800495743751526,8650.947978701048,6062.347237903543,16346.334586466166,0.2982249042076345
4.0,no,amecro,1 (mono),2016-06-05,8,XC344949.mp3,American Crow,XC344949 American Crow (Corvus brachyrhynchos),[],no,Corvus brachyrhynchos,"Wood Buffalo (near  Fort McMurray), Division No. 16, Alberta",56.7264,48000 (Hz),call,260 m,80000 (bps),mp3,,344949,https://www.xeno-canto.org/344949,Canada,Luis A Villamil,Corvus brachyrhynchos_American Crow,-111.3803,22:00,Luis A Villamil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.08454492688179016,-359.49285888671875,86.39427185058594,21.895544052124023,42.3563346862793,0.757443904876709,35.30778121948242,-12.783507347106934,36.26962661743164,-10.859182357788086,14.2965726852417,-7.946239948272705,22.025453567504883,-0.7242386937141418,0.02108161710202694,5086.222658989633,5913.338652864217,13156.515330188678,0.052712878341194966
3.5,no,amecro,2 (stereo),2013-04-25,15,XC327683.mp3,American Crow,XC327683 American Crow (Corvus brachyrhynchos),['Thryothorus ludovicianus_Carolina Wren'],yes,Corvus brachyrhynchos,"1, Charlotte (near  Charlotte), Mecklenburg, North Carolina",35.1084,44100 (Hz),call,190 m,128000 (bps),mp3,Carolina Wren (Thryothorus ludovicianus),327683,https://www.xeno-canto.org/327683,United States,Bernard BOUSQUET,Corvus brachyrhynchos_American Crow,-80.9483,10:00,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.10062441229820251,-392.7188720703125,78.212890625,-144.84194946289062,-88.84956359863281,-67.31703186035156,-21.67706298828125,-5.448258399963379,14.808313369750977,18.668907165527344,21.24384880065918,19.26499366760254,14.3611421585083,5.268294811248779,0.023530472069978714,2397.358321593608,2089.3793451835127,3557.395168106687,0.07982462962528174
3.5,no,amecro,2 (stereo),2016-02-20,6,XC306320.mp3,American Crow,XC306320 American Crow (Corvus brachyrhynchos),"['Haemorhous mexicanus_House Finch', 'Melozone crissalis_California Towhee']",yes,Corvus brachyrhynchos,"Murrieta, Riverside County, California",33.5448,44100 (Hz),call,550 m,191999 (bps),mp3,House Finch (Haemorhous mexicanus); California Towhee (Melozone crissalis),306320,https://www.xeno-canto.org/306320,United States,Nick Komar,Corvus brachyrhynchos_American Crow,-117.2695,11:30,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.08498255908489227,-344.2460632324219,169.3480987548828,8.805867195129395,23.372217178344727,-8.201095581054688,27.64363670349121,0.567015528678894,19.55152702331543,-7.397408485412598,11.322074890136719,-9.489603042602539,11.737071990966797,-6.482972621917725,0.023766854777932167,1854.8755230010045,3346.0619280064,3234.5094407265774,0.02656324689292543
4.0,no,amecro,2 (stereo),2016-02-27,3,XC304860.mp3,American Crow,XC304860 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Bear Creek, Oakland County, Michigan",42.7336,44100 (Hz),call,300 m,192000 (bps),mp3,,304860,https://www.xeno-canto.org/304860,United States,Antonio Xeira,Corvus brachyrhynchos_American Crow,-83.1536,09:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.025780700147151947,-477.518310546875,112.57002258300781,-40.054954528808594,33.77547836303711,-42.63956832885742,25.08518409729004,-28.028018951416016,20.52425193786621,-30.366910934448242,7.757626533508301,-20.711200714111328,8.48391056060791,-6.486461162567139,0.002428304171189666,4622.994526458607,4400.656399224801,10165.56567462337,0.13534615482491857
4.0,no,amecro,2 (stereo),2015-11-21,5,XC291509.mp3,American Crow,XC291509 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Lee Valley Reservoir, White Mountains, Apache National Forest, Apache County, Arizona",33.9425,44100 (Hz),call,2900 m,127999 (bps),mp3,,291509,https://www.xeno-canto.org/291509,United States,Eric Hough,Corvus brachyrhynchos_American Crow,-109.4994,13:30,Eric Hough,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.4171251058578491,-213.81027221679688,-0.8439220786094666,-179.37332153320312,-46.49507141113281,-62.6893310546875,13.230330467224121,-27.71088218688965,24.003572463989258,-16.236963272094727,12.861324310302734,-7.916447162628174,10.262434959411621,3.333287239074707,0.07187888026237488,4276.430208030071,3418.741762714877,7971.054644762035,0.12936995692013128
4.0,no,amecro,2 (stereo),2015-11-21,3,XC291508.mp3,American Crow,XC291508 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Lee Valley Reservoir, White Mountains, Apache National Forest, Apache County, Arizona",33.9425,44100 (Hz),call,2900 m,128000 (bps),mp3,,291508,https://www.xeno-canto.org/291508,United States,Eric Hough,Corvus brachyrhynchos_American Crow,-109.4994,13:30,Eric Hough,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.4220167398452759,-202.8014678955078,10.962443351745605,-163.030517578125,-45.438480377197266,-61.98173522949219,10.30636978149414,-26.147109985351562,20.814611434936523,-18.17510414123535,6.255857467651367,-9.643770217895508,8.140399932861328,4.266458988189697,0.08779067546129227,4257.517521542951,3467.285200693756,8052.524137676887,0.12684257075471697
4.0,no,amecro,1 (mono),2015-10-28,16,XC287852.mp3,American Crow,XC287852 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Oxford, Lafayette County, Mississippi",34.4842,44100 (Hz),call,90 m,128000 (bps),mp3,,287852,https://www.xeno-canto.org/287852,United States,J.R. Rigby,Corvus brachyrhynchos_American Crow,-89.5949,13:00,J.R. Rigby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.06038346514105797,-384.07135009765625,97.84979248046875,-18.71100616455078,28.901254653930664,-7.520679950714111,24.912378311157227,-0.7994085550308228,13.360983848571777,-14.585296630859375,-11.543216705322266,-0.37463197112083435,4.198543548583984,-8.613523483276367,0.008111887611448765,4388.054433622183,4307.690992307574,9034.012743452904,0.11823627310739436
3.5,no,amecro,2 (stereo),2015-10-11,6,XC287325.mp3,American Crow,XC287325 American Crow (Corvus brachyrhynchos),['Cyanocitta cristata_Blue Jay'],no,Corvus brachyrhynchos,"Chenango Valley State Park, Broome County, New York",42.2175,44100 (Hz),call,300 m,191999 (bps),mp3,Blue Jay (Cyanocitta cristata),287325,https://www.xeno-canto.org/287325,United States,Nick Komar,Corvus brachyrhynchos_American Crow,-75.832,09:00,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.3531736135482788,-199.51571655273438,33.63698959350586,-56.70405197143555,-16.914209365844727,-53.972957611083984,-1.989109992980957,-21.24393653869629,12.275415420532227,-23.372608184814453,1.2076222896575928,-25.328609466552734,7.822107315063477,-15.982020378112793,0.03556815907359123,6887.13989855389,5216.763358513937,13458.46982701834,0.23332762436762225
3.5,no,amecro,2 (stereo),2015-05-17,15,XC264942.mp3,American Crow,XC264942 American Crow (Corvus brachyrhynchos),"['Vireo olivaceus_Red-eyed Vireo', 'Cardinalis cardinalis_Northern Cardinal']",no,Corvus brachyrhynchos,"Sewickley Heights Park, Allegheny County, Pennsylvania",40.5736,48000 (Hz),rattling call,360 m,128000 (bps),mp3,Red-eyed Vireo (Vireo olivaceus); Northern Cardinal (Cardinalis cardinalis),264942,https://www.xeno-canto.org/264942,United States,Aidan Place,Corvus brachyrhynchos_American Crow,-80.1464,08:00,Aidan Place,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.02981068566441536,-498.4401550292969,95.12066650390625,-99.35888671875,68.73246765136719,-48.20214080810547,37.972896575927734,-38.39018630981445,15.941240310668945,-23.58392906188965,-9.883321762084961,-8.962872505187988,-15.819367408752441,-1.2307312488555908,0.0020968273747712374,5369.326007727274,3703.4059091934337,9769.60997220292,0.19735316951876303
4.0,no,amecro,2 (stereo),2015-06-20,8,XC253628.mp3,American Crow,XC253628 American Crow (Corvus brachyrhynchos),[],yes,Corvus brachyrhynchos,"Sacré-Coeur, La Haute-Côte-Nord, Québec",48.2333,44100 (Hz),call,110 m,128000 (bps),mp3,,253628,https://www.xeno-canto.org/253628,Canada,Martin St-Michel,Corvus brachyrhynchos_American Crow,-69.7842,05:50,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.04251133278012276,-471.7423095703125,108.3696060180664,-23.24580955505371,-16.913745880126953,-16.20624351501465,-8.347437858581543,1.452989935874939,-9.490399360656738,-16.895557403564453,-16.336181640625,-16.482646942138672,-11.156081199645996,-5.61289644241333,0.01491517759859562,2624.684662754525,2842.74824246896,5299.43927921661,0.06731391802226028
3.5,no,amecro,2 (stereo),2014-11-27,8,XC205241.mp3,American Crow,XC205241 American Crow (Corvus brachyrhynchos),"['Passer domesticus_House Sparrow', 'Zonotrichia leucophrys_White-crowned Sparrow']",no,Corvus brachyrhynchos,"Bishop, Inyo County, California",37.369,22050 (Hz),call,1300 m,127999 (bps),mp3,House Sparrow (Passer domesticus); White-crowned Sparrow (Zonotrichia leucophrys),205241,https://www.xeno-canto.org/205241,United States,David Vander Pluym,Corvus brachyrhynchos_American Crow,-118.398,08:00,David Vander Pluym,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.16972830891609192,-280.5266418457031,140.9490509033203,-12.545602798461914,-27.290672302246094,-17.37246322631836,-0.7232488989830017,-9.306382179260254,-13.416513442993164,-12.463173866271973,-5.232807159423828,-11.720849990844727,-8.910717010498047,-6.619333267211914,0.041769154369831085,1527.0406131693933,1997.5548331727969,2181.608451947774,0.07618525256849315
3.5,no,amecro,2 (stereo),2014-11-27,10,XC205240.mp3,American Crow,XC205240 American Crow (Corvus brachyrhynchos),['Passer domesticus_House Sparrow'],no,Corvus brachyrhynchos,"Bishop, Inyo County, California",37.369,22050 (Hz),call,1300 m,128000 (bps),mp3,House Sparrow (Passer domesticus),205240,https://www.xeno-canto.org/205240,United States,David Vander Pluym,Corvus brachyrhynchos_American Crow,-118.398,08:00,David Vander Pluym,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.15622578561306,-281.39093017578125,133.28538513183594,-13.675031661987305,-24.946842193603516,-16.3817138671875,-1.9198788404464722,-8.478570938110352,-14.448224067687988,-12.427075386047363,-3.798388957977295,-11.980778694152832,-8.074178695678711,-5.302610874176025,0.03102717362344265,1662.682931430195,2135.8791585173726,2743.8097039950694,0.08024806046983758
